longitude,latitude,value
1.4167,55.5500,6.6814
1.5833,55.5500,6.6341
1.7500,55.5500,6.5926
1.9167,55.5500,6.5574
2.0833,55.5500,6.5277
2.2500,55.5500,6.5018
2.4167,55.5500,6.4789
2.5833,55.5500,6.4556
2.7500,55.5500,6.4315
2.9167,55.5500,6.4056
3.0833,55.5500,6.3789
3.2500,55.5500,6.3544
3.4167,55.5500,6.3324
3.5833,55.5500,6.3104
3.7500,55.5500,6.2891
3.9167,55.5500,6.2716
4.0833,55.5500,6.2574
4.2500,55.5500,6.2479
4.4167,55.5500,6.2485
4.5833,55.5500,6.2546
4.7500,55.5500,6.2610
4.9167,55.5500,6.2683
5.0833,55.5500,6.2693
5.2500,55.5500,6.2601
5.4167,55.5500,6.2408
5.5833,55.5500,6.2106
5.7500,55.5500,6.1700
5.9167,55.5500,6.1193
6.0833,55.5500,6.0524
6.2500,55.5500,5.9690
6.4167,55.5500,5.8701
6.5833,55.5500,5.7585
6.7500,55.5500,5.6219
6.9167,55.5500,5.4726
7.0833,55.5500,5.3129
7.2500,55.5500,5.1474
7.4167,55.5500,4.9912
7.5833,55.5500,4.8250
7.7500,55.5500,4.6568
7.9167,55.5500,4.5167
-9.7500,55.4500,9.8349
-9.5833,55.4500,9.7855
-9.4167,55.4500,9.7311
-9.2500,55.4500,9.6726
-9.0833,55.4500,9.6150
-8.9167,55.4500,9.5538
-8.7500,55.4500,9.4894
-8.5833,55.4500,9.4242
-8.4167,55.4500,9.3504
-8.2500,55.4500,9.2672
-8.0833,55.4500,9.1800
-7.9167,55.4500,9.0799
-7.7500,55.4500,8.9688
-7.5833,55.4500,8.8520
-7.4167,55.4500,8.7322
-7.2500,55.4500,8.6376
-7.0833,55.4500,8.5477
-6.9167,55.4500,8.4574
-6.7500,55.4500,8.3808
-6.5833,55.4500,8.3172
-6.4167,55.4500,8.2805
-6.2500,55.4500,8.2352
-6.0833,55.4500,8.1914
-5.9167,55.4500,8.1300
-5.7500,55.4500,8.0691
-5.4167,55.4500,7.9672
-5.0833,55.4500,7.8755
-4.9167,55.4500,7.8210
-4.7500,55.4500,7.7733
-1.5833,55.4500,7.3935
-1.4167,55.4500,7.4077
-1.2500,55.4500,7.4190
-1.0833,55.4500,7.4229
-0.9167,55.4500,7.4184
-0.7500,55.4500,7.4041
-0.5833,55.4500,7.3764
-0.4167,55.4500,7.3345
-0.2500,55.4500,7.2831
-0.0833,55.4500,7.2244
0.0833,55.4500,7.1608
0.2500,55.4500,7.0930
0.4167,55.4500,7.0223
0.5833,55.4500,6.9510
0.7500,55.4500,6.8838
0.9167,55.4500,6.8218
1.0833,55.4500,6.7661
1.2500,55.4500,6.7155
1.4167,55.4500,6.6673
1.5833,55.4500,6.6216
1.7500,55.4500,6.5814
1.9167,55.4500,6.5473
2.0833,55.4500,6.5183
2.2500,55.4500,6.4929
2.4167,55.4500,6.4704
2.5833,55.4500,6.4470
2.7500,55.4500,6.4232
2.9167,55.4500,6.3983
3.0833,55.4500,6.3735
3.2500,55.4500,6.3522
3.4167,55.4500,6.3345
3.5833,55.4500,6.3179
3.7500,55.4500,6.3024
3.9167,55.4500,6.2907
4.0833,55.4500,6.2823
4.2500,55.4500,6.2787
4.4167,55.4500,6.2850
4.5833,55.4500,6.2960
4.7500,55.4500,6.3069
4.9167,55.4500,6.3181
5.0833,55.4500,6.3223
5.2500,55.4500,6.3147
5.4167,55.4500,6.2957
5.5833,55.4500,6.2645
5.7500,55.4500,6.2223
5.9167,55.4500,6.1691
6.0833,55.4500,6.0991
6.2500,55.4500,6.0113
6.4167,55.4500,5.9084
6.5833,55.4500,5.7920
6.7500,55.4500,5.6497
6.9167,55.4500,5.4939
7.0833,55.4500,5.3268
7.2500,55.4500,5.1515
7.4167,55.4500,4.9779
7.5833,55.4500,4.7913
7.7500,55.4500,4.6008
7.9167,55.4500,4.4456
8.0833,55.4500,4.2950
8.2500,55.4500,4.1491
8.4167,55.4500,4.0068
-9.9167,55.3500,9.8866
-9.7500,55.3500,9.8444
-9.5833,55.3500,9.7972
-9.4167,55.3500,9.7455
-9.2500,55.3500,9.6901
-9.0833,55.3500,9.6371
-8.9167,55.3500,9.5801
-8.7500,55.3500,9.5188
-8.5833,55.3500,9.4559
-8.4167,55.3500,9.3837
-8.2500,55.3500,9.3019
-8.0833,55.3500,9.2154
-7.9167,55.3500,9.1135
-7.7500,55.3500,8.9977
-7.5833,55.3500,8.8744
-7.4167,55.3500,8.7474
-7.0833,55.3500,8.5651
-6.9167,55.3500,8.4750
-6.7500,55.3500,8.3987
-6.5833,55.3500,8.3379
-6.4167,55.3500,8.2980
-6.2500,55.3500,8.2452
-6.0833,55.3500,8.1909
-5.9167,55.3500,8.1220
-5.4167,55.3500,7.9516
-5.2500,55.3500,7.9061
-5.0833,55.3500,7.8603
-4.9167,55.3500,7.8058
-1.5833,55.3500,7.4342
-1.4167,55.3500,7.4380
-1.2500,55.3500,7.4392
-1.0833,55.3500,7.4348
-0.9167,55.3500,7.4227
-0.7500,55.3500,7.4021
-0.5833,55.3500,7.3696
-0.4167,55.3500,7.3236
-0.2500,55.3500,7.2685
-0.0833,55.3500,7.2074
0.0833,55.3500,7.1428
0.2500,55.3500,7.0751
0.4167,55.3500,7.0057
0.5833,55.3500,6.9353
0.7500,55.3500,6.8695
0.9167,55.3500,6.8094
1.0833,55.3500,6.7558
1.2500,55.3500,6.7075
1.4167,55.3500,6.6615
1.5833,55.3500,6.6172
1.7500,55.3500,6.5774
1.9167,55.3500,6.5428
2.0833,55.3500,6.5128
2.2500,55.3500,6.4860
2.4167,55.3500,6.4621
2.5833,55.3500,6.4369
2.7500,55.3500,6.4120
2.9167,55.3500,6.3869
3.0833,55.3500,6.3630
3.2500,55.3500,6.3437
3.4167,55.3500,6.3292
3.5833,55.3500,6.3174
3.7500,55.3500,6.3075
3.9167,55.3500,6.3013
4.0833,55.3500,6.2982
4.2500,55.3500,6.3001
4.4167,55.3500,6.3119
4.5833,55.3500,6.3279
4.7500,55.3500,6.3428
4.9167,55.3500,6.3573
5.0833,55.3500,6.3645
5.2500,55.3500,6.3587
5.4167,55.3500,6.3403
5.5833,55.3500,6.3091
5.7500,55.3500,6.2661
5.9167,55.3500,6.2114
6.0833,55.3500,6.1393
6.2500,55.3500,6.0480
6.4167,55.3500,5.9423
6.5833,55.3500,5.8223
6.7500,55.3500,5.6756
6.9167,55.3500,5.5142
7.0833,55.3500,5.3397
7.2500,55.3500,5.1542
7.4167,55.3500,4.9626
7.5833,55.3500,4.7558
7.7500,55.3500,4.5441
7.9167,55.3500,4.3751
8.0833,55.3500,4.2132
8.2500,55.3500,4.0570
8.4167,55.3500,3.9079
8.5833,55.3500,3.7783
-9.9167,55.2500,9.8962
-9.7500,55.2500,9.8555
-9.5833,55.2500,9.8108
-9.4167,55.2500,9.7621
-9.2500,55.2500,9.7100
-9.0833,55.2500,9.6612
-8.9167,55.2500,9.6081
-8.7500,55.2500,9.5495
-8.5833,55.2500,9.4885
-8.4167,55.2500,9.4173
-8.0833,55.2500,9.2507
-7.9167,55.2500,9.1466
-7.7500,55.2500,9.0270
-7.5833,55.2500,8.8976
-6.9167,55.2500,8.4852
-6.7500,55.2500,8.4108
-6.5833,55.2500,8.3532
-6.4167,55.2500,8.3064
-6.2500,55.2500,8.2426
-6.0833,55.2500,8.1743
-5.9167,55.2500,8.0930
-5.7500,55.2500,8.0244
-5.5833,55.2500,7.9596
-5.4167,55.2500,7.9007
-5.2500,55.2500,7.8498
-5.0833,55.2500,7.7918
-4.9167,55.2500,7.7194
-1.4167,55.2500,7.4557
-1.2500,55.2500,7.4483
-1.0833,55.2500,7.4357
-0.9167,55.2500,7.4166
-0.7500,55.2500,7.3904
-0.5833,55.2500,7.3539
-0.4167,55.2500,7.3052
-0.2500,55.2500,7.2480
-0.0833,55.2500,7.1861
0.0833,55.2500,7.1226
0.2500,55.2500,7.0577
0.4167,55.2500,6.9920
0.5833,55.2500,6.9252
0.7500,55.2500,6.8628
0.9167,55.2500,6.8060
1.0833,55.2500,6.7556
1.2500,55.2500,6.7101
1.4167,55.2500,6.6665
1.5833,55.2500,6.6231
1.7500,55.2500,6.5829
1.9167,55.2500,6.5469
2.0833,55.2500,6.5146
2.2500,55.2500,6.4848
2.4167,55.2500,6.4579
2.5833,55.2500,6.4295
2.7500,55.2500,6.4021
2.9167,55.2500,6.3756
3.0833,55.2500,6.3514
3.2500,55.2500,6.3331
3.4167,55.2500,6.3209
3.5833,55.2500,6.3128
3.7500,55.2500,6.3073
3.9167,55.2500,6.3057
4.0833,55.2500,6.3071
4.2500,55.2500,6.3134
4.4167,55.2500,6.3292
4.5833,55.2500,6.3485
4.7500,55.2500,6.3660
4.9167,55.2500,6.3824
5.0833,55.2500,6.3915
5.2500,55.2500,6.3870
5.4167,55.2500,6.3695
5.5833,55.2500,6.3390
5.7500,55.2500,6.2962
5.9167,55.2500,6.2413
6.0833,55.2500,6.1689
6.2500,55.2500,6.0763
6.4167,55.2500,5.9696
6.5833,55.2500,5.8476
6.7500,55.2500,5.6981
6.9167,55.2500,5.5324
7.0833,55.2500,5.3510
7.2500,55.2500,5.1542
7.4167,55.2500,4.9445
7.5833,55.2500,4.7185
7.7500,55.2500,4.4867
7.9167,55.2500,4.3050
8.0833,55.2500,4.1330
8.2500,55.2500,3.9683
8.4167,55.2500,3.8142
8.5833,55.2500,3.6817
-9.9167,55.1500,9.9067
-9.7500,55.1500,9.8676
-9.5833,55.1500,9.8256
-9.4167,55.1500,9.7800
-9.2500,55.1500,9.7313
-9.0833,55.1500,9.6868
-8.9167,55.1500,9.6379
-8.7500,55.1500,9.5827
-8.5833,55.1500,9.5244
-8.4167,55.1500,9.4553
-7.9167,55.1500,9.1857
-5.9167,55.1500,8.0467
-5.7500,55.1500,7.9754
-5.5833,55.1500,7.9015
-5.4167,55.1500,7.8319
-5.2500,55.1500,7.7698
-5.0833,55.1500,7.6964
-1.4167,55.1500,7.4602
-1.2500,55.1500,7.4447
-1.0833,55.1500,7.4260
-0.9167,55.1500,7.4007
-0.7500,55.1500,7.3698
-0.5833,55.1500,7.3308
-0.4167,55.1500,7.2812
-0.2500,55.1500,7.2240
-0.0833,55.1500,7.1635
0.0833,55.1500,7.1034
0.2500,55.1500,7.0439
0.4167,55.1500,6.9844
0.5833,55.1500,6.9231
0.7500,55.1500,6.8656
0.9167,55.1500,6.8130
1.0833,55.1500,6.7660
1.2500,55.1500,6.7231
1.4167,55.1500,6.6812
1.5833,55.1500,6.6380
1.7500,55.1500,6.5964
1.9167,55.1500,6.5581
2.0833,55.1500,6.5226
2.2500,55.1500,6.4891
2.4167,55.1500,6.4583
2.5833,55.1500,6.4260
2.7500,55.1500,6.3954
2.9167,55.1500,6.3668
3.0833,55.1500,6.3415
3.2500,55.1500,6.3230
3.4167,55.1500,6.3118
3.5833,55.1500,6.3062
3.7500,55.1500,6.3037
3.9167,55.1500,6.3054
4.0833,55.1500,6.3103
4.2500,55.1500,6.3199
4.4167,55.1500,6.3384
4.5833,55.1500,6.3595
4.7500,55.1500,6.3784
4.9167,55.1500,6.3954
5.0833,55.1500,6.4053
5.2500,55.1500,6.4016
5.4167,55.1500,6.3851
5.5833,55.1500,6.3559
5.7500,55.1500,6.3143
5.9167,55.1500,6.2602
6.0833,55.1500,6.1891
6.2500,55.1500,6.0973
6.4167,55.1500,5.9916
6.5833,55.1500,5.8696
6.7500,55.1500,5.7189
6.9167,55.1500,5.5500
7.0833,55.1500,5.3623
7.2500,55.1500,5.1538
7.4167,55.1500,4.9266
7.5833,55.1500,4.6824
7.7500,55.1500,4.4325
7.9167,55.1500,4.2393
8.0833,55.1500,4.0582
8.2500,55.1500,3.8862
8.4167,55.1500,3.7275
8.5833,55.1500,3.5933
-10.0833,55.0500,9.9520
-9.9167,55.0500,9.9178
-9.7500,55.0500,9.8801
-9.5833,55.0500,9.8404
-9.4167,55.0500,9.7980
-9.2500,55.0500,9.7528
-9.0833,55.0500,9.7129
-8.9167,55.0500,9.6690
-8.7500,55.0500,9.6185
-8.5833,55.0500,9.5644
-8.4167,55.0500,9.4993
-5.9167,55.0500,7.9817
-5.7500,55.0500,7.9032
-5.5833,55.0500,7.8183
-5.4167,55.0500,7.7376
-5.2500,55.0500,7.6635
-5.0833,55.0500,7.5770
-1.4167,55.0500,7.4545
-1.2500,55.0500,7.4313
-1.0833,55.0500,7.4073
-0.9167,55.0500,7.3777
-0.7500,55.0500,7.3431
-0.5833,55.0500,7.3024
-0.4167,55.0500,7.2531
-0.2500,55.0500,7.1978
-0.0833,55.0500,7.1408
0.0833,55.0500,7.0864
0.2500,55.0500,7.0343
0.4167,55.0500,6.9827
0.5833,55.0500,6.9287
0.7500,55.0500,6.8771
0.9167,55.0500,6.8292
1.0833,55.0500,6.7857
1.2500,55.0500,6.7449
1.4167,55.0500,6.7038
1.5833,55.0500,6.6596
1.7500,55.0500,6.6153
1.9167,55.0500,6.5732
2.0833,55.0500,6.5332
2.2500,55.0500,6.4948
2.4167,55.0500,6.4591
2.5833,55.0500,6.4220
2.7500,55.0500,6.3875
2.9167,55.0500,6.3558
3.0833,55.0500,6.3287
3.2500,55.0500,6.3092
3.4167,55.0500,6.2983
3.5833,55.0500,6.2940
3.7500,55.0500,6.2934
3.9167,55.0500,6.2972
4.0833,55.0500,6.3046
4.2500,55.0500,6.3167
4.4167,55.0500,6.3367
4.5833,55.0500,6.3586
4.7500,55.0500,6.3778
4.9167,55.0500,6.3944
5.0833,55.0500,6.4042
5.2500,55.0500,6.4008
5.4167,55.0500,6.3855
5.5833,55.0500,6.3582
5.7500,55.0500,6.3188
5.9167,55.0500,6.2667
6.0833,55.0500,6.1983
6.2500,55.0500,6.1094
6.4167,55.0500,6.0068
6.5833,55.0500,5.8875
6.7500,55.0500,5.7379
6.9167,55.0500,5.5681
7.0833,55.0500,5.3757
7.2500,55.0500,5.1565
7.4167,55.0500,4.9136
7.5833,55.0500,4.6534
7.7500,55.0500,4.3878
7.9167,55.0500,4.1797
8.0833,55.0500,3.9892
8.2500,55.0500,3.8095
8.4167,55.0500,3.6452
8.5833,55.0500,3.5081
-10.2500,54.9500,9.9918
-10.0833,54.9500,9.9623
-9.9167,54.9500,9.9291
-9.7500,54.9500,9.8927
-9.5833,54.9500,9.8550
-9.4167,54.9500,9.8158
-9.2500,54.9500,9.7741
-9.0833,54.9500,9.7386
-8.9167,54.9500,9.6999
-8.7500,54.9500,9.6549
-8.5833,54.9500,9.6065
-8.4167,54.9500,9.5476
-5.7500,54.9500,7.8028
-5.5833,54.9500,7.7109
-5.4167,54.9500,7.6240
-5.2500,54.9500,7.5441
-5.0833,54.9500,7.4517
-1.2500,54.9500,7.4133
-1.0833,54.9500,7.3851
-0.9167,54.9500,7.3523
-0.7500,54.9500,7.3152
-0.5833,54.9500,7.2741
-0.4167,54.9500,7.2263
-0.2500,54.9500,7.1739
-0.0833,54.9500,7.1218
0.0833,54.9500,7.0744
0.2500,54.9500,7.0310
0.4167,54.9500,6.9886
0.5833,54.9500,6.9427
0.7500,54.9500,6.8977
0.9167,54.9500,6.8545
1.0833,54.9500,6.8140
1.2500,54.9500,6.7742
1.4167,54.9500,6.7329
1.5833,54.9500,6.6864
1.7500,54.9500,6.6383
1.9167,54.9500,6.5912
2.0833,54.9500,6.5459
2.2500,54.9500,6.5018
2.4167,54.9500,6.4606
2.5833,54.9500,6.4183
2.7500,54.9500,6.3794
2.9167,54.9500,6.3444
3.0833,54.9500,6.3151
3.2500,54.9500,6.2941
3.4167,54.9500,6.2830
3.5833,54.9500,6.2794
3.7500,54.9500,6.2800
3.9167,54.9500,6.2854
4.0833,54.9500,6.2949
4.2500,54.9500,6.3092
4.4167,54.9500,6.3302
4.5833,54.9500,6.3524
4.7500,54.9500,6.3714
4.9167,54.9500,6.3869
5.0833,54.9500,6.3958
5.2500,54.9500,6.3921
5.4167,54.9500,6.3775
5.5833,54.9500,6.3520
5.7500,54.9500,6.3146
5.9167,54.9500,6.2642
6.0833,54.9500,6.1988
6.2500,54.9500,6.1136
6.4167,54.9500,6.0149
6.5833,54.9500,5.8992
6.7500,54.9500,5.7519
6.9167,54.9500,5.5822
7.0833,54.9500,5.3866
7.2500,54.9500,5.1563
7.4167,54.9500,4.9001
7.5833,54.9500,4.6319
7.7500,54.9500,4.3547
7.9167,54.9500,4.1338
8.0833,54.9500,3.9362
8.2500,54.9500,3.7508
8.4167,54.9500,3.5822
8.5833,54.9500,3.4429
-10.2500,54.8500,10.0016
-10.0833,54.8500,9.9728
-9.9167,54.8500,9.9404
-9.7500,54.8500,9.9049
-9.5833,54.8500,9.8685
-9.4167,54.8500,9.8322
-9.2500,54.8500,9.7939
-9.0833,54.8500,9.7624
-8.9167,54.8500,9.7288
-8.7500,54.8500,9.6911
-8.5833,54.8500,9.6497
-8.4167,54.8500,9.5995
-5.5833,54.8500,7.5954
-5.4167,54.8500,7.5107
-5.2500,54.8500,7.4352
-3.7500,54.8500,6.8519
-1.2500,54.8500,7.3870
-1.0833,54.8500,7.3546
-0.9167,54.8500,7.3189
-0.7500,54.8500,7.2802
-0.5833,54.8500,7.2403
-0.4167,54.8500,7.1955
-0.2500,54.8500,7.1479
-0.0833,54.8500,7.1022
0.0833,54.8500,7.0632
0.2500,54.8500,7.0294
0.4167,54.8500,6.9971
0.5833,54.8500,6.9607
0.7500,54.8500,6.9228
0.9167,54.8500,6.8843
1.0833,54.8500,6.8463
1.2500,54.8500,6.8065
1.4167,54.8500,6.7639
1.5833,54.8500,6.7140
1.7500,54.8500,6.6613
1.9167,54.8500,6.6086
2.0833,54.8500,6.5574
2.2500,54.8500,6.5073
2.4167,54.8500,6.4606
2.5833,54.8500,6.4135
2.7500,54.8500,6.3708
2.9167,54.8500,6.3332
3.0833,54.8500,6.3020
3.2500,54.8500,6.2796
3.4167,54.8500,6.2682
3.5833,54.8500,6.2648
3.7500,54.8500,6.2659
3.9167,54.8500,6.2724
4.0833,54.8500,6.2833
4.2500,54.8500,6.2989
4.4167,54.8500,6.3200
4.5833,54.8500,6.3415
4.7500,54.8500,6.3591
4.9167,54.8500,6.3725
5.0833,54.8500,6.3795
5.2500,54.8500,6.3746
5.4167,54.8500,6.3602
5.5833,54.8500,6.3361
5.7500,54.8500,6.3000
5.9167,54.8500,6.2511
6.0833,54.8500,6.1883
6.2500,54.8500,6.1072
6.4167,54.8500,6.0123
6.5833,54.8500,5.8990
6.7500,54.8500,5.7540
6.9167,54.8500,5.5844
7.0833,54.8500,5.3852
7.2500,54.8500,5.1474
7.4167,54.8500,4.8818
7.5833,54.8500,4.6060
7.7500,54.8500,4.3179
7.9167,54.8500,4.0865
8.0833,54.8500,3.8804
8.2500,54.8500,3.6878
8.4167,54.8500,3.5139
8.5833,54.8500,3.3699
-10.4167,54.7500,10.0360
-10.2500,54.7500,10.0123
-10.0833,54.7500,9.9842
-9.9167,54.7500,9.9522
-9.7500,54.7500,9.9171
-9.5833,54.7500,9.8815
-9.4167,54.7500,9.8470
-9.2500,54.7500,9.8110
-9.0833,54.7500,9.7821
-8.9167,54.7500,9.7524
-5.5833,54.7500,7.5061
-5.4167,54.7500,7.4306
-5.2500,54.7500,7.3628
-5.0833,54.7500,7.2802
-4.7500,54.7500,7.1000
-4.5833,54.7500,7.0167
-4.2500,54.7500,6.9158
-4.0833,54.7500,6.8909
-3.9167,54.7500,6.8883
-3.7500,54.7500,6.8954
-1.2500,54.7500,7.3562
-1.0833,54.7500,7.3194
-0.9167,54.7500,7.2811
-0.7500,54.7500,7.2418
-0.5833,54.7500,7.2045
-0.4167,54.7500,7.1644
-0.2500,54.7500,7.1230
-0.0833,54.7500,7.0849
0.0833,54.7500,7.0549
0.2500,54.7500,7.0310
0.4167,54.7500,7.0087
0.5833,54.7500,6.9816
0.7500,54.7500,6.9509
0.9167,54.7500,6.9168
1.0833,54.7500,6.8807
1.2500,54.7500,6.8400
1.4167,54.7500,6.7950
1.5833,54.7500,6.7411
1.7500,54.7500,6.6834
1.9167,54.7500,6.6252
2.0833,54.7500,6.5682
2.2500,54.7500,6.5125
2.4167,54.7500,6.4609
2.5833,54.7500,6.4099
2.7500,54.7500,6.3646
2.9167,54.7500,6.3252
3.0833,54.7500,6.2928
3.2500,54.7500,6.2698
3.4167,54.7500,6.2585
3.5833,54.7500,6.2552
3.7500,54.7500,6.2562
3.9167,54.7500,6.2630
4.0833,54.7500,6.2741
4.2500,54.7500,6.2896
4.4167,54.7500,6.3092
4.5833,54.7500,6.3282
4.7500,54.7500,6.3428
4.9167,54.7500,6.3526
5.0833,54.7500,6.3563
5.2500,54.7500,6.3494
5.4167,54.7500,6.3346
5.5833,54.7500,6.3116
5.7500,54.7500,6.2767
5.9167,54.7500,6.2295
6.0833,54.7500,6.1695
6.2500,54.7500,6.0925
6.4167,54.7500,6.0013
6.5833,54.7500,5.8903
6.7500,54.7500,5.7471
6.9167,54.7500,5.5777
7.0833,54.7500,5.3758
7.2500,54.7500,5.1321
7.4167,54.7500,4.8597
7.5833,54.7500,4.5794
7.7500,54.7500,4.2859
7.9167,54.7500,4.0433
8.0833,54.7500,3.8272
8.2500,54.7500,3.6288
8.4167,54.7500,3.4507
8.5833,54.7500,3.3028
-10.5833,54.6500,10.0658
-10.4167,54.6500,10.0466
-10.2500,54.6500,10.0238
-10.0833,54.6500,9.9966
-9.9167,54.6500,9.9651
-9.7500,54.6500,9.9302
-9.5833,54.6500,9.8949
-9.4167,54.6500,9.8614
-9.2500,54.6500,9.8270
-9.0833,54.6500,9.7983
-8.9167,54.6500,9.7707
-5.4167,54.6500,7.3931
-5.2500,54.6500,7.3338
-5.0833,54.6500,7.2591
-4.7500,54.6500,7.0989
-4.5833,54.6500,7.0280
-4.4167,54.6500,6.9807
-4.2500,54.6500,6.9528
-4.0833,54.6500,6.9400
-3.9167,54.6500,6.9425
-3.7500,54.6500,6.9507
-1.0833,54.6500,7.2840
-0.9167,54.6500,7.2432
-0.7500,54.6500,7.2035
-0.5833,54.6500,7.1686
-0.4167,54.6500,7.1338
-0.2500,54.6500,7.0993
-0.0833,54.6500,7.0689
0.0833,54.6500,7.0478
0.2500,54.6500,7.0332
0.4167,54.6500,7.0202
0.5833,54.6500,7.0016
0.7500,54.6500,6.9778
0.9167,54.6500,6.9480
1.0833,54.6500,6.9136
1.2500,54.6500,6.8721
1.4167,54.6500,6.8244
1.5833,54.6500,6.7663
1.7500,54.6500,6.7036
1.9167,54.6500,6.6399
2.0833,54.6500,6.5774
2.2500,54.6500,6.5166
2.4167,54.6500,6.4608
2.5833,54.6500,6.4069
2.7500,54.6500,6.3601
2.9167,54.6500,6.3199
3.0833,54.6500,6.2875
3.2500,54.6500,6.2646
3.4167,54.6500,6.2537
3.5833,54.6500,6.2506
3.7500,54.6500,6.2514
3.9167,54.6500,6.2578
4.0833,54.6500,6.2682
4.2500,54.6500,6.2823
4.4167,54.6500,6.2990
4.5833,54.6500,6.3140
4.7500,54.6500,6.3240
4.9167,54.6500,6.3289
5.0833,54.6500,6.3281
5.2500,54.6500,6.3179
5.4167,54.6500,6.3019
5.5833,54.6500,6.2787
5.7500,54.6500,6.2444
5.9167,54.6500,6.1987
6.0833,54.6500,6.1414
6.2500,54.6500,6.0688
6.4167,54.6500,5.9817
6.5833,54.6500,5.8732
6.7500,54.6500,5.7327
6.9167,54.6500,5.5646
7.0833,54.6500,5.3623
7.2500,54.6500,5.1154
7.4167,54.6500,4.8399
7.5833,54.6500,4.5581
7.7500,54.6500,4.2625
7.9167,54.6500,4.0111
8.0833,54.6500,3.7868
8.2500,54.6500,3.5850
8.4167,54.6500,3.4058
8.5833,54.6500,3.2567
-10.7500,54.5500,10.0898
-10.5833,54.5500,10.0759
-10.4167,54.5500,10.0578
-10.2500,54.5500,10.0362
-10.0833,54.5500,10.0101
-9.9167,54.5500,9.9792
-9.7500,54.5500,9.9445
-9.5833,54.5500,9.9091
-9.4167,54.5500,9.8762
-9.2500,54.5500,9.8426
-9.0833,54.5500,9.8135
-8.9167,54.5500,9.7853
-8.7500,54.5500,9.7644
-5.4167,54.5500,7.4712
-5.2500,54.5500,7.4041
-5.0833,54.5500,7.3167
-4.9167,54.5500,7.2384
-4.7500,54.5500,7.1532
-4.5833,54.5500,7.0846
-4.4167,54.5500,7.0400
-4.2500,54.5500,7.0147
-4.0833,54.5500,7.0038
-3.9167,54.5500,7.0026
-3.7500,54.5500,7.0087
-3.5833,54.5500,7.0255
-0.7500,54.5500,7.1608
-0.5833,54.5500,7.1291
-0.4167,54.5500,7.1000
-0.2500,54.5500,7.0724
-0.0833,54.5500,7.0496
0.0833,54.5500,7.0365
0.2500,54.5500,7.0301
0.4167,54.5500,7.0250
0.5833,54.5500,7.0138
0.7500,54.5500,6.9960
0.9167,54.5500,6.9708
1.0833,54.5500,6.9385
1.2500,54.5500,6.8963
1.4167,54.5500,6.8464
1.5833,54.5500,6.7850
1.7500,54.5500,6.7183
1.9167,54.5500,6.6500
2.0833,54.5500,6.5829
2.2500,54.5500,6.5180
2.4167,54.5500,6.4590
2.5833,54.5500,6.4033
2.7500,54.5500,6.3559
2.9167,54.5500,6.3159
3.0833,54.5500,6.2842
3.2500,54.5500,6.2623
3.4167,54.5500,6.2522
3.5833,54.5500,6.2492
3.7500,54.5500,6.2498
3.9167,54.5500,6.2557
4.0833,54.5500,6.2648
4.2500,54.5500,6.2770
4.4167,54.5500,6.2901
4.5833,54.5500,6.3004
4.7500,54.5500,6.3050
4.9167,54.5500,6.3040
5.0833,54.5500,6.2974
5.2500,54.5500,6.2827
5.4167,54.5500,6.2637
5.5833,54.5500,6.2390
5.7500,54.5500,6.2039
5.9167,54.5500,6.1587
6.0833,54.5500,6.1037
6.2500,54.5500,6.0350
6.4167,54.5500,5.9508
6.5833,54.5500,5.8441
6.7500,54.5500,5.7061
6.9167,54.5500,5.5397
7.0833,54.5500,5.3380
7.2500,54.5500,5.0901
7.4167,54.5500,4.8140
7.5833,54.5500,4.5337
7.7500,54.5500,4.2389
7.9167,54.5500,3.9814
8.0833,54.5500,3.7514
8.2500,54.5500,3.5502
8.4167,54.5500,3.3733
8.5833,54.5500,3.2258
8.7500,54.5500,3.0960
-11.0833,54.4500,10.1079
-10.9167,54.4500,10.1078
-10.7500,54.4500,10.0987
-10.5833,54.4500,10.0862
-10.4167,54.4500,10.0696
-10.2500,54.4500,10.0495
-10.0833,54.4500,10.0250
-9.9167,54.4500,9.9949
-9.7500,54.4500,9.9606
-9.5833,54.4500,9.9248
-9.4167,54.4500,9.8921
-9.2500,54.4500,9.8587
-9.0833,54.4500,9.8282
-8.9167,54.4500,9.7984
-8.7500,54.4500,9.7795
-5.4167,54.4500,7.6318
-5.2500,54.4500,7.5430
-5.0833,54.4500,7.4362
-4.9167,54.4500,7.3457
-4.7500,54.4500,7.2512
-4.5833,54.4500,7.1756
-4.4167,54.4500,7.1253
-4.2500,54.4500,7.0947
-4.0833,54.4500,7.0794
-3.9167,54.4500,7.0716
-3.7500,54.4500,7.0738
-3.5833,54.4500,7.0875
-0.4167,54.4500,7.0608
-0.2500,54.4500,7.0403
-0.0833,54.4500,7.0244
0.0833,54.4500,7.0181
0.2500,54.4500,7.0181
0.4167,54.4500,7.0192
0.5833,54.4500,7.0138
0.7500,54.4500,7.0008
0.9167,54.4500,6.9801
1.0833,54.4500,6.9502
1.2500,54.4500,6.9078
1.4167,54.4500,6.8564
1.5833,54.4500,6.7927
1.7500,54.4500,6.7236
1.9167,54.4500,6.6524
2.0833,54.4500,6.5824
2.2500,54.4500,6.5154
2.4167,54.4500,6.4550
2.5833,54.4500,6.3991
2.7500,54.4500,6.3525
2.9167,54.4500,6.3138
3.0833,54.4500,6.2838
3.2500,54.4500,6.2634
